order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
379612,53004,prior,27,5,15,14.0
2658895,47431,prior,1,6,8,
746502,179849,prior,2,5,13,7.0
328251,154476,prior,20,1,11,7.0
2982518,122998,prior,10,2,14,13.0
3345931,133179,train,11,4,14,30.0
905288,167509,prior,17,0,10,17.0
626950,199826,prior,8,0,12,30.0
2523705,73094,prior,6,3,9,9.0
1732021,4256,prior,13,5,12,6.0
628531,174206,prior,33,2,9,7.0
1681682,2556,test,43,4,10,6.0
1517837,34340,prior,96,3,16,1.0
2251218,159248,prior,2,5,16,4.0
2579546,54631,prior,12,6,21,11.0
3408479,192681,prior,28,5,19,16.0
2239784,159352,prior,57,4,17,2.0
3073175,124492,prior,23,0,14,9.0
2325783,137880,prior,4,2,17,30.0
2604738,181645,prior,46,2,16,6.0
122744,93085,test,6,0,14,7.0
2119039,130802,prior,16,1,20,3.0
598678,184917,prior,76,1,9,8.0
469529,20706,prior,15,5,14,2.0
587387,60189,test,7,1,20,1.0
719787,22338,prior,8,0,20,6.0
206671,22214,prior,14,2,7,5.0
609539,132771,prior,5,1,11,3.0
2486664,194528,prior,43,4,13,7.0
1190645,49356,prior,1,6,11,
306208,198771,prior,1,6,18,
579291,65146,prior,15,1,15,8.0
3012721,24191,prior,9,0,15,14.0
578035,98900,prior,11,5,14,6.0
3198333,103816,train,8,5,11,30.0
534140,174051,test,16,1,13,19.0
2292077,82716,train,10,6,19,5.0
1430878,46802,prior,3,1,9,30.0
2343479,76752,prior,40,1,17,4.0
781724,14920,prior,5,3,12,3.0
429470,167681,prior,25,1,16,7.0
2789414,158524,prior,11,2,17,15.0
1560339,112943,prior,22,4,8,30.0
2502164,52110,prior,9,0,8,16.0
1759587,161585,prior,5,0,8,7.0
157916,65231,prior,25,4,16,4.0
3350065,171977,prior,26,2,18,15.0
1598593,32307,prior,20,2,14,28.0
439761,79363,prior,11,0,17,12.0
1540796,203587,test,9,5,16,28.0
1593496,75769,prior,26,3,10,10.0
109378,45507,prior,37,1,9,7.0
2259703,57094,prior,1,6,14,
1538432,173685,prior,17,1,12,7.0
180664,129843,prior,48,3,6,10.0
3293745,32278,prior,10,4,19,11.0
3325789,117435,prior,77,3,15,3.0
999822,34984,train,5,6,12,30.0
20200,194995,prior,11,0,9,6.0
3247857,170721,prior,7,5,11,21.0
1600504,10997,prior,33,0,16,4.0
2270965,7132,prior,3,1,8,8.0
1649858,25755,prior,8,6,18,30.0
1983331,97500,test,4,3,14,30.0
2966982,86265,prior,47,1,11,13.0
642701,37882,prior,6,2,18,8.0
2462265,116145,prior,31,5,16,7.0
1894752,24417,train,6,2,18,30.0
679118,26464,prior,10,1,10,11.0
1125988,1748,prior,16,3,11,8.0
409773,106852,prior,3,5,9,7.0
818360,149611,prior,8,3,10,2.0
2883076,128072,prior,14,4,8,29.0
2746587,112816,prior,29,4,19,0.0
995245,53778,prior,58,5,4,1.0
2359355,94623,test,6,1,19,30.0
922031,105269,prior,11,5,22,1.0
2300498,173580,prior,23,6,14,0.0
2020533,14506,prior,12,1,10,7.0
3005329,26603,prior,18,3,18,1.0
650602,121761,prior,10,5,14,4.0
429223,56697,prior,3,0,11,5.0
2435128,148686,prior,10,6,9,12.0
2237297,103092,prior,7,4,15,12.0
3116327,149284,prior,13,6,14,24.0
1057042,5424,prior,13,1,10,8.0
1571477,133943,prior,3,6,16,19.0
983656,175130,prior,3,5,17,20.0
3134401,37720,prior,13,2,13,16.0
1818327,110484,prior,10,6,11,14.0
2947823,76442,prior,2,5,10,8.0
1379590,4096,prior,1,4,23,
232287,101621,prior,6,5,16,12.0
2709731,155639,prior,9,0,14,4.0
589138,162038,prior,1,6,21,
2810072,143977,prior,53,0,16,7.0
1667163,193837,train,35,6,13,11.0
3061048,29840,prior,1,2,12,
787469,149748,prior,9,2,8,20.0
1509367,107946,prior,6,6,13,26.0
1367367,128166,prior,1,1,15,
3142891,101686,prior,5,5,12,8.0
3328686,72585,prior,2,3,12,2.0
2940982,100969,prior,33,2,18,1.0
3204555,197300,prior,75,3,19,3.0
3339797,140114,prior,48,0,12,7.0
199698,34181,prior,43,2,12,5.0
281013,122516,prior,6,4,19,4.0
1390535,201269,prior,6,5,16,30.0
310644,130078,prior,10,0,16,30.0
299066,182675,prior,39,1,10,7.0
723124,169595,prior,5,0,17,7.0
2439131,3568,prior,3,3,10,28.0
1432831,134175,prior,3,0,15,24.0
1176333,71684,prior,5,3,22,10.0
2882454,73305,prior,11,2,11,30.0
478872,24643,prior,13,5,6,3.0
1824985,150483,prior,7,5,9,12.0
61681,86773,prior,42,2,16,7.0
2350699,25132,prior,86,5,16,3.0
1580895,75011,train,4,5,14,11.0
2281493,73084,prior,19,3,13,0.0
1234937,85870,prior,16,1,11,7.0
792759,63596,prior,3,2,12,21.0
3351235,111161,prior,3,0,19,3.0
2584829,157724,prior,24,3,16,7.0
3227147,138836,test,6,5,15,30.0
3381330,196760,prior,25,1,16,22.0
2367926,63388,prior,47,1,17,3.0
2882800,118456,prior,12,3,8,30.0
1960009,88850,prior,21,5,13,7.0
2085862,182931,prior,27,0,9,7.0
539639,147333,prior,15,3,14,14.0
136540,30619,prior,11,1,15,9.0
1089046,104951,prior,3,0,18,16.0
3182072,115970,prior,18,0,22,2.0
566116,164470,prior,8,6,15,6.0
1021791,82793,prior,9,6,16,7.0
1584510,162954,prior,65,2,8,7.0
117824,27407,prior,10,3,13,17.0
814523,51910,prior,6,1,12,4.0
2983481,33031,prior,13,1,9,24.0
3025147,175474,prior,5,3,15,30.0
2386595,102705,prior,5,0,14,12.0
1701004,525,prior,17,1,11,11.0
3084063,141848,prior,6,3,13,27.0
1022721,37861,prior,1,6,17,
2817493,122265,prior,9,5,8,17.0
2839066,184135,prior,14,0,9,3.0
465679,135920,prior,43,1,17,0.0
2718424,25564,prior,11,1,10,11.0
1948198,82506,prior,20,0,13,21.0
3257636,82715,prior,35,1,14,7.0
3414140,152255,prior,17,1,13,14.0
258450,7119,prior,30,1,10,20.0
2498964,128304,prior,11,5,17,6.0
2102889,92177,prior,16,0,9,11.0
2238042,198916,prior,57,5,7,3.0
2540815,133579,prior,9,2,9,10.0
2635717,72307,prior,28,5,9,6.0
775643,140672,prior,51,0,10,7.0
2846591,179451,prior,9,4,10,17.0
946359,6015,prior,33,0,12,1.0
3170352,188888,prior,14,3,19,11.0
590255,99288,train,17,0,17,14.0
3146777,91868,prior,59,6,14,2.0
4118,149871,prior,7,3,16,12.0
306317,147450,prior,6,3,8,10.0
833144,38556,prior,29,0,13,14.0
1431931,205277,prior,5,3,8,8.0
3415285,170119,prior,6,3,12,6.0
1267990,142039,prior,5,5,17,2.0
2836602,47562,prior,76,2,8,4.0
191767,155860,prior,16,1,13,10.0
211198,158487,prior,6,0,10,30.0
1474775,74951,prior,1,6,17,
3121685,173441,train,5,0,0,30.0
2210310,46903,prior,1,3,18,
3190545,130697,test,7,3,18,30.0
2688714,94845,prior,5,6,14,7.0
1407121,196704,prior,17,1,15,1.0
23605,100726,prior,3,2,14,9.0
2697987,108564,prior,27,5,8,1.0
225612,186724,prior,53,1,18,7.0
1617405,35113,prior,4,1,5,20.0
2594712,94121,prior,8,1,16,28.0
1262145,203692,prior,10,0,15,7.0
852915,45142,prior,2,0,12,14.0
2778420,30753,prior,7,6,15,7.0
2596943,141912,prior,38,6,20,14.0
2908168,78154,prior,38,5,18,6.0
667137,110648,prior,2,4,11,7.0
1756617,4237,prior,3,4,17,24.0
1799749,85220,prior,2,6,20,7.0
1642005,108007,prior,12,6,16,15.0
2240333,6957,prior,6,2,15,9.0
1333188,144216,prior,5,1,12,6.0
1513693,19880,prior,44,1,14,3.0
2022360,3829,prior,13,0,18,30.0
3196061,193679,train,16,6,11,20.0
2783750,57154,train,10,4,21,29.0
1589385,56768,prior,40,5,10,12.0
2509239,190416,prior,92,6,16,1.0
763355,80521,train,12,0,20,15.0
1785681,204318,prior,12,0,19,13.0
133643,206072,prior,2,4,22,30.0
935324,33891,prior,8,2,14,30.0
892411,153202,prior,10,6,15,7.0
2539649,65544,test,5,4,17,30.0
142799,142669,prior,5,2,13,18.0
2546831,35611,prior,1,0,19,
2859506,180875,prior,21,1,8,7.0
3397084,77541,prior,6,0,10,9.0
1770640,87416,prior,17,3,18,30.0
2898075,115884,prior,2,3,9,3.0
2657620,30020,prior,34,1,11,7.0
3242371,184447,prior,12,6,14,9.0
4000,57725,prior,3,4,17,30.0
283094,176886,prior,4,6,10,13.0
1389183,58718,prior,63,3,7,3.0
2511968,167544,prior,1,0,17,
425196,83827,train,12,6,7,28.0
3268863,169758,prior,8,2,10,27.0
368615,96374,prior,24,4,14,6.0
479443,172665,prior,59,5,10,0.0
947707,180583,prior,48,3,9,4.0
2913596,99435,prior,34,4,17,2.0
1506515,186911,prior,6,5,18,5.0
557248,63463,prior,9,3,18,18.0
3354249,102122,prior,2,5,17,30.0
1531480,107443,prior,3,1,13,4.0
2043927,81557,prior,41,5,16,5.0
645833,199521,prior,9,1,8,7.0
268188,113670,prior,5,0,21,12.0
3196913,18421,prior,12,6,10,19.0
564318,175658,prior,67,1,9,10.0
762046,72981,prior,2,2,20,30.0
1271012,167716,prior,1,0,20,
2530884,172500,prior,16,1,21,13.0
431528,39961,prior,17,4,14,4.0
1533108,162876,prior,3,2,12,20.0
3082534,122257,prior,2,4,11,30.0
2530893,171928,prior,10,3,9,3.0
2753387,156424,prior,2,1,9,30.0
1529014,964,prior,46,0,14,2.0
567702,38899,prior,15,5,16,4.0
746238,120428,prior,2,0,17,21.0
2838096,162812,prior,6,2,17,1.0
2532896,92244,prior,14,4,9,16.0
2548058,62453,prior,49,0,19,1.0
1701561,99678,prior,1,3,15,
1533637,162088,prior,25,2,17,23.0
3010082,162751,train,14,2,15,7.0
87228,48533,prior,9,3,13,30.0
280573,67755,prior,8,3,15,9.0
1870403,174809,prior,11,0,10,7.0
2353043,88365,prior,9,5,16,12.0
1284243,108307,prior,4,6,16,29.0
478856,15036,prior,10,1,16,18.0
1926276,121226,prior,28,2,18,6.0
1728078,4382,prior,18,3,16,4.0
2862029,184479,prior,1,6,9,
807535,54262,prior,24,5,11,3.0
2735355,65166,prior,66,1,7,7.0
499296,125211,prior,1,1,9,
51951,52598,prior,22,0,10,6.0
2445243,175537,prior,68,2,20,1.0
960197,81376,prior,15,2,6,30.0
3063399,74563,prior,12,4,18,30.0
2692438,159528,prior,12,2,20,7.0
3241680,140635,prior,3,6,12,5.0
2897379,58094,prior,1,0,9,
334178,147757,prior,7,0,15,12.0
1362794,159643,prior,12,5,8,12.0
1627008,96507,prior,9,2,19,9.0
1309498,102384,prior,12,4,11,3.0
611904,84425,prior,2,3,11,3.0
1738726,153712,prior,6,2,9,2.0
3370446,151654,prior,7,3,16,7.0
2816049,156103,prior,19,3,23,30.0
3395571,20450,prior,25,2,15,8.0
1815550,51790,prior,2,6,21,0.0
271863,92606,prior,7,1,22,26.0
1781925,70008,prior,2,6,18,6.0
1292530,100106,prior,12,1,16,14.0
1020291,209,prior,9,5,15,11.0
3361558,171982,prior,17,3,10,9.0
2487467,789,prior,11,1,19,30.0
271882,53419,prior,17,4,7,8.0
1592908,58491,prior,60,3,8,6.0
1445977,199341,prior,13,5,11,2.0
1324806,182586,prior,59,0,12,4.0
940558,116086,prior,24,3,11,6.0
2143538,130191,prior,53,4,19,2.0
1868575,114092,prior,6,0,0,20.0
779479,198054,prior,20,2,13,24.0
2515866,114665,prior,3,2,19,17.0
2343987,110160,prior,2,0,15,11.0
928387,171621,train,12,6,11,15.0
2283914,11950,prior,43,1,13,6.0
470094,20831,prior,4,6,15,8.0
2082631,157737,prior,18,6,17,6.0
997781,10899,prior,2,5,19,12.0
1798051,46806,prior,12,4,7,30.0
388545,120833,prior,41,4,10,6.0
639616,134986,prior,49,4,3,15.0
1028046,141702,prior,33,1,8,5.0
3141113,88949,prior,7,0,15,7.0
2848221,165274,prior,37,6,15,3.0
1552477,29971,prior,4,5,10,7.0
524565,13525,prior,1,1,7,
1512663,23768,prior,31,1,11,7.0
2388588,123532,prior,30,0,0,15.0
1204973,204831,test,8,4,20,30.0
3343051,46934,prior,22,4,9,21.0
2665276,84996,prior,5,0,11,15.0
2655040,204183,prior,11,6,21,13.0
2090101,20089,prior,28,6,12,7.0
2714131,142897,prior,4,5,19,6.0
128983,146737,prior,68,0,9,5.0
145951,116733,prior,4,0,13,30.0
2197700,155012,prior,7,5,11,30.0
558788,102629,prior,28,5,16,7.0
2755197,36203,prior,12,4,15,24.0
1481672,102611,prior,31,5,16,1.0
1876246,196175,prior,35,0,14,3.0
59893,51548,prior,38,5,11,7.0
1297747,43265,prior,32,2,9,4.0
560615,43647,prior,8,3,16,11.0
2040170,47312,prior,25,1,10,2.0
1276647,60730,prior,11,1,16,12.0
2523364,23210,prior,27,1,19,3.0
953110,204616,prior,35,3,15,3.0
2217447,153848,prior,9,5,10,5.0
374547,184945,prior,29,5,14,30.0
696105,147469,prior,7,1,12,30.0
886643,105764,prior,3,3,12,7.0
2913244,178250,prior,3,6,11,30.0
177452,57148,prior,6,0,19,10.0
778801,82563,prior,13,4,20,0.0
1599800,89102,prior,6,1,18,9.0
147658,109668,train,12,3,18,3.0
2627334,103044,prior,7,6,9,16.0
3271920,24340,test,57,0,12,3.0
1966862,97723,prior,2,0,9,15.0
158327,162852,prior,3,4,16,14.0
1571583,50023,prior,9,6,8,27.0
3018735,154022,prior,11,3,9,7.0
3252235,106169,prior,84,6,11,3.0
437682,73707,test,17,2,16,8.0
251246,175526,prior,14,1,15,7.0
2032629,153978,prior,6,4,19,13.0
560118,102342,prior,6,5,15,24.0
924729,165866,prior,39,2,14,8.0
3278926,150970,prior,11,2,16,3.0
1352133,55006,prior,3,2,19,2.0
858950,123635,prior,50,5,7,6.0
3250054,30654,prior,37,2,9,6.0
855664,199727,prior,21,0,16,11.0
297054,46916,prior,2,0,15,14.0
1874325,172297,prior,12,0,10,30.0
1829405,150645,prior,2,2,8,30.0
1681574,204485,prior,51,1,8,4.0
2068029,45838,prior,1,0,11,
766356,27795,prior,16,2,21,11.0
1728052,129094,prior,18,2,10,5.0
2859140,5379,prior,2,4,10,30.0
987935,96217,prior,5,5,14,21.0
2369654,18321,prior,6,0,9,22.0
1879908,46633,test,12,3,11,30.0
1208648,6734,prior,8,2,15,5.0
2413506,14092,prior,6,4,9,4.0
1226229,135909,prior,40,3,12,7.0
400495,127658,prior,4,2,20,10.0
2263722,165879,prior,13,1,14,2.0
2544398,81205,prior,35,2,13,3.0
361904,37775,prior,23,0,7,14.0
267825,182504,prior,5,4,16,22.0
225631,98413,prior,9,0,9,22.0
2588804,116272,prior,10,6,15,30.0
2860459,109305,prior,15,4,14,2.0
3002472,90014,prior,4,1,16,13.0
2407599,13945,prior,73,1,18,1.0
473754,73852,prior,6,2,17,8.0
1407072,120950,prior,6,1,14,20.0
2067312,34414,prior,75,4,8,3.0
674688,59785,prior,3,5,13,10.0
2885373,180222,prior,45,0,17,2.0
2264580,127427,prior,23,0,20,1.0
3261956,22045,prior,4,0,10,30.0
2515206,89075,prior,7,0,15,14.0
1438724,177961,prior,8,6,18,6.0
2693384,65207,prior,3,3,15,15.0
1151719,100125,prior,15,1,11,6.0
2046958,49683,prior,31,5,21,6.0
2540442,38743,prior,9,2,18,7.0
1634339,194087,prior,2,2,22,5.0
3383042,58706,prior,4,6,15,30.0
1424139,161461,test,4,5,12,22.0
1151698,3421,prior,14,1,16,18.0
423493,137747,train,6,5,9,30.0
645040,97792,prior,23,2,10,8.0
1854712,10546,prior,93,1,7,6.0
404875,87842,prior,20,3,16,7.0
1301910,102190,prior,8,0,15,6.0
1324302,179535,prior,5,4,13,3.0
3289448,36719,prior,63,6,8,3.0
2433383,97146,prior,15,2,15,8.0
742696,123328,prior,31,6,11,6.0
2704175,202367,prior,7,3,9,28.0
425232,52919,prior,21,5,7,3.0
318060,176058,prior,9,6,10,7.0
3128827,101572,prior,30,0,10,6.0
495431,51296,prior,4,6,23,5.0
2551271,103516,prior,7,1,9,14.0
152514,120909,prior,10,5,17,30.0
1907527,144023,prior,55,3,12,2.0
859651,167689,prior,41,3,10,6.0
2616386,154629,prior,9,5,19,18.0
620318,16625,prior,5,4,12,10.0
2242250,206068,prior,7,6,18,1.0
732221,88126,prior,22,2,12,9.0
2866301,47584,prior,87,5,10,4.0
2904018,166739,prior,4,1,15,8.0
184937,98921,prior,37,4,8,14.0
2504151,171565,prior,12,2,12,8.0
1973157,97221,prior,2,1,22,30.0
3037548,39709,prior,13,4,20,30.0
3269186,59203,prior,9,0,18,30.0
773690,189395,prior,6,3,23,22.0
3058419,95602,prior,9,4,8,8.0
2543660,148290,prior,15,2,18,13.0
1291397,131268,prior,12,5,15,4.0
1044893,47392,prior,8,1,10,10.0
1277384,45472,prior,9,5,17,5.0
2224331,91504,prior,11,1,8,8.0
2845724,117170,prior,58,3,13,25.0
2375686,79349,prior,34,3,4,7.0
65947,121225,prior,21,0,16,5.0
1055092,36044,prior,5,6,16,6.0
1665197,136390,prior,9,3,16,30.0
396608,71258,prior,27,0,14,8.0
3355651,35571,prior,14,3,12,11.0
2779412,61927,prior,6,6,17,6.0
86325,24101,prior,6,0,15,7.0
2027949,179424,prior,33,4,10,2.0
1213690,34179,prior,38,1,13,6.0
778465,144300,prior,2,4,9,4.0
196888,132710,prior,21,3,9,4.0
787831,95890,prior,1,6,10,
2445853,51511,prior,3,0,18,30.0
2298080,201943,train,6,3,21,0.0
337722,50442,prior,10,4,17,1.0
3065805,8468,test,13,5,18,1.0
1880727,47185,prior,3,2,10,10.0
1650893,109029,prior,24,0,18,6.0
1328578,132305,prior,5,6,18,13.0
1636805,136923,test,19,6,17,5.0
74397,72472,prior,12,4,19,1.0
2980887,11825,prior,5,4,1,4.0
2016405,47282,train,7,5,8,30.0
3008335,97665,prior,6,6,11,27.0
1567,22068,prior,14,5,10,26.0
751183,88218,prior,4,6,14,13.0
2138670,27959,prior,65,1,13,12.0
669969,138801,prior,43,2,18,19.0
780667,101537,prior,51,0,12,6.0
2839927,184301,prior,48,3,10,6.0
2261779,138340,prior,1,6,14,
1537092,181153,prior,19,6,10,11.0
806507,192413,prior,6,2,10,28.0
1910080,144175,prior,24,0,17,1.0
1942631,72775,prior,15,3,14,12.0
2454016,129458,prior,43,1,20,4.0
500531,177560,prior,7,0,10,7.0
2188690,81183,prior,15,5,10,4.0
237080,149798,prior,57,3,17,3.0
3095440,193014,prior,63,1,16,5.0
629962,113690,prior,12,2,8,7.0
1735355,196309,prior,59,5,16,4.0
1304463,11362,prior,1,0,8,
1429195,107847,prior,22,2,16,12.0
2337766,164469,prior,40,3,8,6.0
459098,169143,prior,1,0,20,
2724693,147291,prior,2,6,11,6.0
1285483,14061,prior,10,0,13,1.0
3379127,139721,prior,77,5,15,2.0
998517,189682,prior,21,2,13,16.0
150910,96923,prior,46,3,12,0.0
2729362,182577,prior,4,6,17,14.0
1895042,180717,prior,32,0,20,8.0
1332155,128589,prior,46,4,9,2.0
2519143,121986,prior,4,6,18,28.0
246048,120270,prior,14,3,7,11.0
167185,19744,train,19,6,10,10.0
28769,25159,prior,20,1,10,6.0
2419879,105928,prior,23,6,15,3.0
2946494,25796,prior,4,6,11,26.0
2537511,158734,prior,9,4,10,7.0
3194499,95222,prior,37,1,12,6.0
1615495,187984,prior,2,2,16,4.0
2807512,139184,prior,32,1,16,22.0
956546,137276,prior,44,1,9,3.0
1691260,66901,prior,28,5,18,4.0
937158,54981,prior,23,6,8,7.0
2777820,103232,prior,14,4,13,6.0
990985,202024,prior,7,4,20,21.0
2487915,26521,prior,5,4,16,14.0
534038,43179,prior,7,0,10,30.0
2844756,125961,prior,9,5,7,2.0
2638724,193748,prior,31,0,10,4.0
2373442,11529,prior,7,6,21,7.0
1264363,15226,prior,2,3,9,8.0
522544,164907,prior,7,2,11,5.0
2776095,163633,prior,26,6,17,6.0
2104617,74053,prior,24,2,12,9.0
2041966,153518,prior,21,3,11,7.0
3368265,44025,prior,5,4,18,10.0
2206692,195111,prior,24,0,10,3.0
1755247,74703,test,10,1,10,30.0
2771768,108401,prior,22,0,21,6.0
1111017,139547,prior,23,0,7,0.0
2996450,147879,prior,12,3,17,3.0
2670992,70736,train,67,4,14,0.0
2673050,35638,prior,3,5,12,30.0
2001302,116353,prior,4,4,14,3.0
1303403,133635,prior,11,4,11,4.0
3211187,155520,prior,2,2,9,8.0
499430,75730,test,6,3,10,30.0
632226,195187,prior,23,3,9,2.0
2152913,204574,prior,32,0,11,4.0
1939361,78830,prior,35,5,5,7.0
3324332,109041,prior,3,6,22,3.0
1116855,170323,prior,13,2,17,14.0
2127335,19826,prior,21,3,0,30.0
3282546,173164,train,28,2,18,2.0
2218696,202678,prior,8,2,15,30.0
3049437,183180,prior,4,5,15,1.0
3035766,688,prior,9,3,11,2.0
1706474,142639,prior,17,1,19,9.0
2876076,199384,prior,7,3,7,4.0
2019527,168103,prior,2,6,1,8.0
949968,170210,test,13,1,18,30.0
2196733,60404,prior,29,1,15,3.0
382617,204957,prior,34,0,13,3.0
1395685,194134,prior,16,2,18,3.0
2000621,170163,prior,3,6,10,9.0
401241,21048,prior,5,1,9,22.0
3365490,37712,prior,9,3,12,19.0
1867396,127272,prior,27,0,9,15.0
1235059,68277,prior,13,1,12,6.0
2607244,193923,prior,12,6,9,16.0
1012832,81862,prior,19,2,14,5.0
1382243,107494,prior,4,3,10,5.0
2041951,96997,train,4,0,11,12.0
2025409,154166,train,51,3,17,6.0
2193836,96441,test,41,1,14,7.0
1063403,119794,prior,18,5,9,16.0
423924,133091,prior,30,0,11,7.0
3366585,168864,prior,4,2,8,30.0
2806443,192316,prior,2,0,15,14.0
3247130,975,prior,3,6,16,10.0
2106775,121908,prior,2,3,18,27.0
2747164,52824,prior,47,0,12,2.0
449733,64937,train,47,0,15,7.0
1528975,107985,prior,41,2,12,12.0
1965194,112670,prior,49,1,10,5.0
368988,108363,prior,90,6,22,0.0
2585633,113184,prior,4,2,15,30.0
135932,148185,prior,65,1,23,1.0
1619925,131808,prior,7,3,20,5.0
3139043,186817,prior,1,2,14,
1456958,57,prior,3,3,17,6.0
2224871,42916,prior,19,0,13,4.0
2763410,160761,prior,12,0,17,6.0
3061848,43236,prior,2,2,13,3.0
1094867,120341,prior,2,3,13,30.0
3277547,111985,prior,2,6,12,30.0
2340601,112968,prior,49,1,15,14.0
2642526,178540,prior,37,3,17,6.0
1277627,71861,prior,3,5,8,21.0
1815031,56745,prior,14,2,9,7.0
2241786,183999,prior,1,4,9,
446561,188124,prior,21,2,12,10.0
3183599,16030,prior,13,0,15,9.0
348950,23640,prior,2,3,18,12.0
1308351,7131,prior,3,0,12,12.0
1599086,54187,prior,10,4,20,1.0
259661,130878,prior,8,6,13,7.0
583951,42587,prior,19,4,13,30.0
1779195,55360,prior,1,2,14,
1971465,60447,prior,14,0,9,3.0
48272,182702,prior,6,5,10,2.0
673742,57931,prior,4,1,9,5.0
1209220,16844,prior,7,2,13,30.0
2441728,8747,prior,68,1,13,3.0
1649482,96703,prior,1,2,13,
1056015,65008,prior,2,4,16,6.0
2656614,150501,prior,5,6,17,7.0
762222,174465,prior,9,3,9,7.0
1233821,153544,prior,5,0,18,6.0
1669917,82836,prior,4,4,19,10.0
541194,22145,prior,19,0,7,7.0
142676,156099,prior,20,5,11,2.0
2063384,87809,prior,12,0,20,5.0
1133398,132849,prior,36,4,8,3.0
579510,103380,prior,9,2,16,16.0
937382,129377,prior,41,0,18,9.0
32923,44149,prior,23,2,20,20.0
787925,124159,train,9,2,20,11.0
901025,106007,prior,11,0,20,21.0
623215,3164,prior,9,2,9,3.0
336388,202789,prior,35,5,18,2.0
713192,45831,prior,20,1,20,2.0
2420645,21977,prior,3,6,14,14.0
1761030,173398,prior,26,6,13,6.0
1795874,118623,prior,9,4,13,9.0
1154743,83386,prior,5,3,9,18.0
2594709,3790,test,6,5,15,30.0
2635695,140042,prior,18,0,17,8.0
3410785,22517,prior,43,5,11,3.0
574904,193742,prior,17,6,17,24.0
1279171,158816,train,8,6,21,9.0
3021722,59785,prior,2,2,15,21.0
425047,55650,prior,24,4,3,6.0
3208970,147538,prior,69,1,17,8.0
440877,158796,prior,31,1,8,7.0
637285,143562,prior,3,2,23,24.0
775771,111497,prior,1,1,21,
3353789,159406,prior,37,5,11,4.0
3316603,134953,prior,30,0,17,3.0
2012286,99256,prior,12,3,18,15.0
1953355,5441,prior,5,3,23,2.0
1572331,66011,prior,12,6,9,7.0
348314,25284,prior,75,6,11,4.0
3323280,127812,prior,2,0,17,16.0
1141129,19634,prior,1,6,14,
87199,203205,prior,3,2,10,19.0
955001,20688,prior,45,3,16,4.0
896414,166902,prior,10,4,14,5.0
2350852,201779,prior,58,2,11,5.0
519581,553,prior,7,3,17,7.0
606454,40143,prior,56,4,13,2.0
2010460,1787,train,14,1,17,6.0
1396812,61533,prior,2,2,9,30.0
2941590,73283,prior,7,3,21,1.0
73939,51379,train,10,6,13,7.0
947463,156061,prior,1,5,16,
2729280,174153,prior,1,6,15,
1944416,156207,prior,5,0,11,30.0
375981,31101,prior,2,2,12,17.0
2753328,64452,prior,4,4,8,8.0
2879630,3514,prior,80,3,10,2.0
3110209,35291,prior,9,6,17,30.0
2513602,192245,prior,24,4,15,3.0
2290280,182187,prior,8,3,14,3.0
2164703,163038,prior,5,5,13,22.0
3130705,36016,prior,3,6,19,18.0
2784018,76267,prior,1,0,9,
340729,22600,prior,14,3,16,22.0
3173035,47541,prior,7,1,15,23.0
1577438,203602,train,17,5,14,19.0
2513881,42293,prior,12,2,20,3.0
2422190,107247,prior,8,4,15,6.0
283063,25535,prior,6,6,18,2.0
2393487,48886,prior,2,0,1,7.0
2170973,55148,prior,30,1,12,2.0
1572100,85303,prior,37,2,19,9.0
2163841,47871,prior,13,1,9,20.0
899882,124939,test,10,2,12,30.0
2322248,164896,prior,8,6,12,6.0
3281834,190445,prior,85,2,11,11.0
1976116,166377,prior,10,6,16,25.0
435163,176055,prior,20,1,12,10.0
153762,150837,prior,14,2,3,4.0
2780146,95008,test,23,5,10,30.0
107746,93221,prior,3,1,14,30.0
1095379,185435,prior,1,6,11,
999198,184305,prior,15,4,19,6.0
2755779,55745,prior,4,5,16,4.0
2766238,83409,train,8,3,13,8.0
529470,127546,prior,10,1,13,30.0
1061666,158632,prior,29,3,14,7.0
1900696,38807,prior,21,6,19,9.0
2573081,184710,prior,3,1,13,30.0
676607,83335,prior,12,1,12,7.0
693847,59387,prior,11,4,17,7.0
515613,67042,prior,27,4,15,2.0
2809563,4209,prior,1,3,21,
2637042,136439,prior,37,0,11,4.0
1148692,199923,prior,6,1,21,6.0
2372415,21096,test,35,0,13,14.0
1632246,13277,prior,1,5,13,
3340323,195608,prior,53,6,10,3.0
1778482,86802,prior,43,0,13,3.0
2877433,24369,prior,5,3,14,30.0
1665463,202177,prior,3,4,10,30.0
3221169,13552,prior,5,6,13,13.0
68839,122880,train,35,3,11,8.0
718680,16971,prior,21,1,18,7.0
2064459,110541,prior,3,6,21,6.0
162338,175667,prior,15,5,20,6.0
505223,117562,prior,40,6,18,2.0
562095,97728,prior,4,0,13,7.0
1220712,138212,prior,10,1,23,6.0
3139884,18783,prior,41,3,15,5.0
